0	0
0	0.00333333
0	0.00666666
0	0.00999999
0	0.0133333
0	0.0166667
0	0.02
0	0.0233333
0	0.0266666
0	0.03
0	0.0333333
0	0.0366666
0	0.04
0	0.0433333
0	0.0466666
0	0.05
0	0.0533333
0	0.0566666
0	0.0599999
0	0.0633333
0	0.0666666
0	0.0699999
0	0.0733333
0	0.0766666
0	0.0799999
0	0.0833333
0	0.0866666
0	0.0899999
0	0.0933332
0	0.0966666
0	0.0999999
306	0.103333
316	0.106667
326	0.11
332	0.113333
338	0.116667
345	0.12
351	0.123333
357	0.126667
364	0.13
370	0.133333
375	0.136667
378	0.14
381	0.143333
384	0.146667
387	0.15
390	0.153333
393	0.156667
396	0.16
399	0.163333
402	0.166666
405	0.17
407	0.173333
408	0.176666
410	0.18
412	0.183333
414	0.186666
415	0.19
417	0.193333
419	0.196666
421	0.2
422	0.203333
424	0.206666
426	0.21
428	0.213333
429	0.216666
431	0.22
433	0.223333
435	0.226666
436	0.23
438	0.233333
440	0.236666
442	0.24
444	0.243333
445	0.246666
447	0.25
449	0.253333
451	0.256666
452	0.26
454	0.263333
456	0.266666
458	0.27
459	0.273333
461	0.276666
463	0.28
465	0.283333
466	0.286666
468	0.29
470	0.293333
472	0.296666
473	0.3
475	0.303333
476	0.306666
476	0.31
475	0.313333
475	0.316666
474	0.32
474	0.323333
474	0.326666
473	0.33
473	0.333333
474	0.336666
475	0.34
477	0.343333
478	0.346666
480	0.35
481	0.353333
483	0.356666
484	0.36
486	0.363333
487	0.366666
489	0.37
490	0.373333
492	0.376666
494	0.38
495	0.383333
497	0.386666
498	0.39
500	0.393333
501	0.396666
501	0.4
502	0.403333
502	0.406666
503	0.41
503	0.413333
504	0.416666
504	0.42
505	0.423333
505	0.426666
506	0.43
506	0.433333
507	0.436666
507	0.44
508	0.443333
508	0.446666
509	0.45
509	0.453333
510	0.456666
510	0.46
511	0.463333
511	0.466666
512	0.47
512	0.473333
513	0.476666
513	0.48
514	0.483333
514	0.486666
515	0.49
515	0.493333
516	0.496666
517	0.499999
517	0.503333
518	0.506666
518	0.509999
519	0.513333
519	0.516666
520	0.519999
520	0.523333
521	0.526666
521	0.529999
522	0.533333
522	0.536666
523	0.539999
523	0.543333
524	0.546666
524	0.549999
525	0.553333
525	0.556666
526	0.559999
526	0.563333
527	0.566666
527	0.569999
528	0.573333
528	0.576666
529	0.579999
529	0.583333
530	0.586666
530	0.589999
531	0.593333
531	0.596666
535	0.599999
540	0.603333
545	0.606666
550	0.609999
555	0.613333
560	0.616666
565	0.619999
570	0.623333
575	0.626666
580	0.629999
585	0.633333
590	0.636666
596	0.639999
601	0.643333
606	0.646666
611	0.649999
616	0.653333
621	0.656666
626	0.659999
631	0.663333
636	0.666666
634	0.669999
633	0.673333
632	0.676666
630	0.679999
629	0.683333
628	0.686666
626	0.689999
624	0.693333
621	0.696666
619	0.699999
616	0.703333
614	0.706666
611	0.709999
609	0.713333
607	0.716666
604	0.719999
602	0.723333
599	0.726666
597	0.729999
594	0.733333
592	0.736666
589	0.739999
587	0.743333
585	0.746666
582	0.749999
580	0.753333
577	0.756666
575	0.759999
572	0.763333
570	0.766666
567	0.769999
565	0.773333
563	0.776666
560	0.779999
558	0.783333
555	0.786666
553	0.789999
550	0.793333
548	0.796666
545	0.799999
543	0.803333
541	0.806666
538	0.809999
536	0.813333
533	0.816666
531	0.819999
528	0.823333
526	0.826666
523	0.829999
521	0.833333
519	0.836666
516	0.839999
514	0.843332
511	0.846666
509	0.849999
506	0.853332
504	0.856666
501	0.859999
499	0.863332
497	0.866666
494	0.869999
490	0.873332
486	0.876666
482	0.879999
478	0.883332
473	0.886666
469	0.889999
465	0.893332
461	0.896666
457	0.899999
452	0.903332
448	0.906666
444	0.909999
440	0.913332
436	0.916666
432	0.919999
427	0.923332
423	0.926666
419	0.929999
415	0.933332
411	0.936666
407	0.939999
402	0.943332
398	0.946666
394	0.949999
390	0.953332
386	0.956666
381	0.959999
375	0.963332
368	0.966666
361	0.969999
354	0.973332
347	0.976666
340	0.979999
333	0.983332
326	0.986666
319	0.989999
312	0.993332
305	0.996666
0	0.999999
0	1.00333
0	1.00667
0	1.01
0	1.01333
0	1.01667
0	1.02
0	1.02333
0	1.02667
0	1.03
0	1.03333
0	1.03667
0	1.04
0	1.04333
0	1.04667
0	1.05
0	1.05333
0	1.05667
0	1.06
0	1.06333
0	1.06667
0	1.07
0	1.07333
0	1.07667
0	1.08
0	1.08333
0	1.08667
0	1.09
0	1.09333
0	1.09667
0	1.1
0	1.10333
0	1.10667
0	1.11
0	1.11333
0	1.11667
0	1.12
0	1.12333
0	1.12667
0	1.13
0	1.13333
0	1.13667
0	1.14
0	1.14333
0	1.14667
0	1.15
0	1.15333
0	1.15667
0	1.16
0	1.16333
