0	0
0	0.00333333
0	0.00666666
0	0.00999999
0	0.0133333
0	0.0166667
0	0.02
0	0.0233333
0	0.0266666
0	0.03
0	0.0333333
0	0.0366666
0	0.04
0	0.0433333
0	0.0466666
0	0.05
0	0.0533333
0	0.0566666
0	0.0599999
0	0.0633333
0	0.0666666
0	0.0699999
0	0.0733333
0	0.0766666
0	0.0799999
0	0.0833333
0	0.0866666
0	0.0899999
0	0.0933332
0	0.0966666
0	0.0999999
306	0.103333
316	0.106667
322	0.11
328	0.113333
333	0.116667
338	0.12
342	0.123333
346	0.126667
350	0.13
354	0.133333
358	0.136667
362	0.14
366	0.143333
370	0.146667
374	0.15
377	0.153333
379	0.156667
381	0.16
383	0.163333
385	0.166666
386	0.17
388	0.173333
390	0.176666
392	0.18
394	0.183333
396	0.186666
397	0.19
399	0.193333
401	0.196666
403	0.2
405	0.203333
406	0.206666
408	0.21
410	0.213333
412	0.216666
414	0.22
415	0.223333
417	0.226666
419	0.23
421	0.233333
423	0.236666
425	0.24
426	0.243333
428	0.246666
430	0.25
432	0.253333
433	0.256666
431	0.26
430	0.263333
429	0.266666
428	0.27
426	0.273333
425	0.276666
424	0.28
423	0.283333
421	0.286666
420	0.29
419	0.293333
418	0.296666
416	0.3
415	0.303333
414	0.306666
413	0.31
412	0.313333
410	0.316666
409	0.32
408	0.323333
407	0.326666
405	0.33
404	0.333333
404	0.336666
404	0.34
404	0.343333
404	0.346666
404	0.35
404	0.353333
404	0.356666
404	0.36
404	0.363333
404	0.366666
404	0.37
404	0.373333
404	0.376666
404	0.38
404	0.383333
404	0.386666
404	0.39
404	0.393333
404	0.396666
404	0.4
404	0.403333
404	0.406666
404	0.41
404	0.413333
404	0.416666
404	0.42
404	0.423333
404	0.426666
404	0.43
404	0.433333
404	0.436666
404	0.44
404	0.443333
404	0.446666
404	0.45
404	0.453333
404	0.456666
404	0.46
404	0.463333
404	0.466666
404	0.47
404	0.473333
404	0.476666
404	0.48
404	0.483333
404	0.486666
404	0.49
404	0.493333
404	0.496666
404	0.499999
404	0.503333
404	0.506666
405	0.509999
405	0.513333
405	0.516666
405	0.519999
406	0.523333
406	0.526666
406	0.529999
406	0.533333
406	0.536666
407	0.539999
407	0.543333
407	0.546666
407	0.549999
408	0.553333
408	0.556666
408	0.559999
408	0.563333
409	0.566666
409	0.569999
409	0.573333
409	0.576666
410	0.579999
410	0.583333
410	0.586666
410	0.589999
411	0.593333
411	0.596666
411	0.599999
411	0.603333
411	0.606666
412	0.609999
412	0.613333
412	0.616666
412	0.619999
413	0.623333
413	0.626666
413	0.629999
413	0.633333
414	0.636666
414	0.639999
414	0.643333
414	0.646666
415	0.649999
415	0.653333
415	0.656666
415	0.659999
415	0.663333
416	0.666666
416	0.669999
416	0.673333
416	0.676666
417	0.679999
417	0.683333
417	0.686666
417	0.689999
418	0.693333
418	0.696666
418	0.699999
418	0.703333
419	0.706666
419	0.709999
419	0.713333
419	0.716666
419	0.719999
420	0.723333
420	0.726666
420	0.729999
420	0.733333
421	0.736666
421	0.739999
421	0.743333
421	0.746666
422	0.749999
422	0.753333
422	0.756666
422	0.759999
423	0.763333
423	0.766666
423	0.769999
423	0.773333
423	0.776666
424	0.779999
424	0.783333
424	0.786666
424	0.789999
424	0.793333
423	0.796666
422	0.799999
421	0.803333
419	0.806666
418	0.809999
417	0.813333
416	0.816666
414	0.819999
413	0.823333
412	0.826666
411	0.829999
410	0.833333
408	0.836666
407	0.839999
406	0.843332
405	0.846666
403	0.849999
402	0.853332
401	0.856666
400	0.859999
398	0.863332
397	0.866666
396	0.869999
395	0.873332
393	0.876666
392	0.879999
391	0.883332
390	0.886666
389	0.889999
387	0.893332
386	0.896666
385	0.899999
384	0.903332
382	0.906666
381	0.909999
380	0.913332
379	0.916666
377	0.919999
376	0.923332
375	0.926666
373	0.929999
371	0.933332
369	0.936666
367	0.939999
364	0.943332
362	0.946666
360	0.949999
357	0.953332
355	0.956666
353	0.959999
351	0.963332
348	0.966666
345	0.969999
340	0.973332
336	0.976666
332	0.979999
328	0.983332
324	0.986666
319	0.989999
312	0.993332
305	0.996666
0	0.999999
0	1.00333
0	1.00667
0	1.01
0	1.01333
0	1.01667
0	1.02
0	1.02333
0	1.02667
0	1.03
0	1.03333
0	1.03667
0	1.04
0	1.04333
0	1.04667
0	1.05
0	1.05333
0	1.05667
0	1.06
0	1.06333
0	1.06667
0	1.07
0	1.07333
0	1.07667
0	1.08
0	1.08333
0	1.08667
0	1.09
0	1.09333
0	1.09667
0	1.1
0	1.10333
0	1.10667
0	1.11
0	1.11333
0	1.11667
0	1.12
0	1.12333
0	1.12667
0	1.13
0	1.13333
0	1.13667
0	1.14
0	1.14333
0	1.14667
0	1.15
0	1.15333
0	1.15667
0	1.16
0	1.16333
