0	0
0	0.00333333
0	0.00666666
0	0.00999999
0	0.0133333
0	0.0166667
0	0.02
0	0.0233333
0	0.0266666
0	0.03
0	0.0333333
0	0.0366666
0	0.04
0	0.0433333
0	0.0466666
0	0.05
0	0.0533333
0	0.0566666
0	0.0599999
0	0.0633333
0	0.0666666
0	0.0699999
0	0.0733333
0	0.0766666
0	0.0799999
0	0.0833333
0	0.0866666
0	0.0899999
0	0.0933332
0	0.0966666
0	0.0999999
306	0.103333
316	0.106667
326	0.11
336	0.113333
346	0.116667
356	0.12
366	0.123333
376	0.126667
386	0.13
392	0.133333
399	0.136667
405	0.14
411	0.143333
417	0.146667
424	0.15
430	0.153333
436	0.156667
442	0.16
449	0.163333
455	0.166666
461	0.17
467	0.173333
474	0.176666
480	0.18
486	0.183333
492	0.186666
499	0.19
505	0.193333
511	0.196666
517	0.2
524	0.203333
530	0.206666
536	0.21
543	0.213333
549	0.216666
555	0.22
559	0.223333
564	0.226666
568	0.23
572	0.233333
576	0.236666
581	0.24
585	0.243333
589	0.246666
593	0.25
598	0.253333
602	0.256666
606	0.26
610	0.263333
615	0.266666
619	0.27
623	0.273333
627	0.276666
631	0.28
636	0.283333
640	0.286666
644	0.29
648	0.293333
653	0.296666
657	0.3
661	0.303333
665	0.306666
670	0.31
674	0.313333
678	0.316666
682	0.32
687	0.323333
691	0.326666
695	0.33
699	0.333333
701	0.336666
703	0.34
704	0.343333
705	0.346666
706	0.35
707	0.353333
708	0.356666
709	0.36
710	0.363333
711	0.366666
713	0.37
714	0.373333
715	0.376666
716	0.38
717	0.383333
718	0.386666
719	0.39
720	0.393333
722	0.396666
723	0.4
724	0.403333
725	0.406666
726	0.41
727	0.413333
728	0.416666
729	0.42
730	0.423333
732	0.426666
733	0.43
734	0.433333
735	0.436666
736	0.44
737	0.443333
738	0.446666
739	0.45
740	0.453333
742	0.456666
743	0.46
744	0.463333
745	0.466666
746	0.47
747	0.473333
748	0.476666
749	0.48
751	0.483333
752	0.486666
753	0.49
754	0.493333
755	0.496666
756	0.499999
757	0.503333
758	0.506666
759	0.509999
761	0.513333
762	0.516666
763	0.519999
764	0.523333
765	0.526666
766	0.529999
767	0.533333
768	0.536666
770	0.539999
771	0.543333
772	0.546666
773	0.549999
774	0.553333
775	0.556666
776	0.559999
777	0.563333
778	0.566666
780	0.569999
781	0.573333
782	0.576666
783	0.579999
784	0.583333
785	0.586666
786	0.589999
787	0.593333
788	0.596666
790	0.599999
791	0.603333
792	0.606666
793	0.609999
794	0.613333
795	0.616666
796	0.619999
797	0.623333
799	0.626666
800	0.629999
801	0.633333
801	0.636666
802	0.639999
803	0.643333
804	0.646666
804	0.649999
805	0.653333
806	0.656666
807	0.659999
807	0.663333
808	0.666666
804	0.669999
800	0.673333
796	0.676666
792	0.679999
787	0.683333
783	0.686666
779	0.689999
774	0.693333
770	0.696666
766	0.699999
762	0.703333
757	0.706666
753	0.709999
749	0.713333
745	0.716666
740	0.719999
736	0.723333
732	0.726666
727	0.729999
723	0.733333
719	0.736666
715	0.739999
710	0.743333
706	0.746666
702	0.749999
698	0.753333
693	0.756666
689	0.759999
685	0.763333
680	0.766666
676	0.769999
672	0.773333
668	0.776666
663	0.779999
659	0.783333
655	0.786666
651	0.789999
646	0.793333
642	0.796666
638	0.799999
633	0.803333
629	0.806666
625	0.809999
621	0.813333
616	0.816666
612	0.819999
608	0.823333
604	0.826666
599	0.829999
595	0.833333
591	0.836666
586	0.839999
582	0.843332
578	0.846666
574	0.849999
569	0.853332
565	0.856666
561	0.859999
556	0.863332
552	0.866666
548	0.869999
544	0.873332
539	0.876666
535	0.879999
531	0.883332
527	0.886666
522	0.889999
518	0.893332
514	0.896666
509	0.899999
503	0.903332
496	0.906666
489	0.909999
482	0.913332
475	0.916666
468	0.919999
461	0.923332
454	0.926666
447	0.929999
440	0.933332
433	0.936666
426	0.939999
419	0.943332
412	0.946666
405	0.949999
397	0.953332
390	0.956666
383	0.959999
376	0.963332
369	0.966666
362	0.969999
